SOLD DATE,PROPERTY TYPE,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
January-28-2022,Single Family Residential,Chicago,IL,60614.0,1230000.0,6.0,4.0,5300.0,2435.0,,,232.0,193.0,41.9248148,-87.650523
May-5-2023,Condo/Co-op,Chicago,IL,60603.0,550000.0,2.0,1.5,1189.0,,2009.0,,463.0,818.0,41.8809978,-87.6256565
October-27-2020,Single Family Residential,Chicago,IL,60653.0,629000.0,4.0,3.5,3800.0,3963.0,2020.0,,166.0,,41.816459,-87.6135819
December-28-2022,Single Family Residential,Chicago,IL,60619.0,262000.0,4.0,2.0,2100.0,3123.0,1960.0,,125.0,,41.7258881,-87.605427
May-4-2023,Condo/Co-op,Chicago,IL,60611.0,285000.0,1.0,1.5,1026.0,,1991.0,,278.0,858.0,41.895034,-87.6250256
December-2-2022,Condo/Co-op,Chicago,IL,60609.0,215000.0,1.0,1.0,865.0,,2007.0,,249.0,335.0,41.8298454,-87.6504741
May-31-2019,Condo/Co-op,Chicago,IL,60647.0,389000.0,2.0,2.0,1400.0,,2000.0,,278.0,300.0,41.9182228,-87.7035603
June-28-2019,Condo/Co-op,Chicago,IL,60614.0,302500.0,2.0,1.0,950.0,,1968.0,,318.0,342.0,41.9294044,-87.6409972
February-17-2021,Condo/Co-op,Chicago,IL,60605.0,366000.0,2.0,2.0,1132.0,,1998.0,,323.0,548.0,41.8610901,-87.6299793
October-5-2023,Condo/Co-op,Chicago,IL,60608.0,675000.0,4.0,3.5,2600.0,,2017.0,,260.0,366.0,41.8594347,-87.653702
January-27-2020,Condo/Co-op,Chicago,IL,60611.0,640000.0,2.0,2.0,1253.0,1253.0,2007.0,,511.0,804.0,41.8928735,-87.6207599
June-10-2021,Condo/Co-op,Chicago,IL,60657.0,731000.0,3.0,2.0,1800.0,,2011.0,,406.0,233.0,41.9380852,-87.6469024
October-29-2021,Condo/Co-op,Chicago,IL,60622.0,809000.0,3.0,3.5,,,2021.0,,,195.0,41.8912613,-87.6702238
October-2-2020,Single Family Residential,Chicago,IL,60647.0,586000.0,3.0,2.0,,4625.0,1905.0,,,,41.9280901,-87.7131335
September-30-2022,Condo/Co-op,Chicago,IL,60656.0,137000.0,1.0,1.0,700.0,,1979.0,,196.0,254.0,41.9649196,-87.8383116
January-20-2023,Single Family Residential,Chicago,IL,60628.0,66350.0,3.0,1.0,1485.0,,1890.0,,45.0,,41.6969434,-87.6246401
December-3-2018,Condo/Co-op,Chicago,IL,60607.0,258500.0,1.0,1.0,,,,,,392.0,41.8767166,-87.6589603
September-23-2022,Single Family Residential,Chicago,IL,60628.0,199900.0,3.0,1.5,1425.0,5140.0,1981.0,,140.0,,41.6636326,-87.6250948
June-30-2023,Condo/Co-op,Chicago,IL,60611.0,280000.0,1.0,1.0,1000.0,,1926.0,,280.0,820.0,41.8946441,-87.6167234
July-22-2020,Single Family Residential,Chicago,IL,60631.0,455000.0,3.0,2.0,1940.0,5749.0,1953.0,,235.0,,41.9894973,-87.7965749
March-25-2019,Condo/Co-op,Chicago,IL,60611.0,335000.0,1.0,1.0,948.0,,1969.0,,353.0,699.0,41.8990143,-87.6228548
February-4-2019,Condo/Co-op,Chicago,IL,60611.0,1890000.0,2.0,3.0,2746.0,,2007.0,,688.0,2101.0,41.8888012,-87.6263094
July-31-2019,Single Family Residential,Chicago,IL,60643.0,25000.0,2.0,1.0,672.0,4662.0,1944.0,,37.0,,41.6706558,-87.6499454
February-19-2021,Condo/Co-op,Chicago,IL,60660.0,170000.0,1.0,1.0,820.0,,1972.0,,207.0,649.0,41.9801211,-87.6543366
March-4-2022,Condo/Co-op,Chicago,IL,60614.0,329000.0,2.0,1.0,1400.0,,1933.0,,235.0,524.0,41.9317451,-87.6409862
January-29-2021,Single Family Residential,Chicago,IL,60632.0,210000.0,2.0,2.0,1232.0,4033.0,1931.0,,170.0,,41.8084426,-87.7257961
April-8-2022,Single Family Residential,Chicago,IL,60652.0,195000.0,2.0,1.5,1280.0,,1955.0,,152.0,,41.742336,-87.7007629
April-28-2023,Condo/Co-op,Chicago,IL,60601.0,587000.0,2.0,2.0,1446.0,,2007.0,,406.0,1260.0,41.8846519,-87.627403
January-8-2020,Condo/Co-op,Chicago,IL,60610.0,248000.0,1.0,1.0,,,1989.0,,,552.0,41.9024825,-87.6318643
August-30-2019,Multi-Family (2-4 Unit),Chicago,IL,60628.0,47000.0,4.0,2.0,,3484.0,1922.0,,,,41.6813932,-87.6280279
December-10-2021,Condo/Co-op,Chicago,IL,60660.0,170000.0,2.0,1.0,1150.0,,1965.0,,148.0,433.0,41.9915607,-87.6742688
October-27-2020,Single Family Residential,Chicago,IL,60652.0,186000.0,3.0,1.0,998.0,5039.0,1955.0,,186.0,,41.7422117,-87.7370761
November-15-2021,Single Family Residential,Chicago,IL,60656.0,344000.0,3.0,1.5,1272.0,,1971.0,,270.0,,41.977143,-87.8209108
July-18-2023,Single Family Residential,Chicago,IL,60636.0,77000.0,3.0,1.5,1728.0,3358.0,1919.0,,45.0,,41.7770747,-87.6716843
September-24-2021,Condo/Co-op,Chicago,IL,60657.0,545000.0,3.0,2.0,2000.0,,2008.0,,273.0,125.0,41.9398895,-87.6717013
August-20-2020,Condo/Co-op,Chicago,IL,60654.0,320000.0,1.0,1.0,850.0,,2004.0,,376.0,570.0,41.8897707,-87.6329244
September-22-2020,Single Family Residential,Chicago,IL,60638.0,352500.0,5.0,2.0,1800.0,5314.0,1944.0,,196.0,,41.7953156,-87.7925854
August-18-2023,Single Family Residential,Chicago,IL,60618.0,1515000.0,6.0,4.5,5100.0,4500.0,2019.0,,297.0,,41.9483811,-87.6898341
November-26-2018,Vacant Land,Chicago,IL,60628.0,1100.0,,,,4356.0,,,,,41.696656,-87.6217839
November-4-2022,Single Family Residential,Chicago,IL,60609.0,180000.0,3.0,2.0,1077.0,,1895.0,,167.0,,41.8064307,-87.6414814
April-15-2021,Condo/Co-op,Chicago,IL,60618.0,595000.0,2.0,2.0,,,2012.0,,,175.0,41.9354539,-87.6786273
April-30-2021,Condo/Co-op,Chicago,IL,60607.0,259000.0,1.0,1.0,,,2003.0,,,318.0,41.876095,-87.6512596
November-20-2019,Condo/Co-op,Chicago,IL,60654.0,237000.0,1.0,1.0,,,2005.0,,,249.0,41.8933627,-87.6357705
October-4-2021,Single Family Residential,Chicago,IL,60641.0,279900.0,4.0,1.5,1254.0,6490.0,1911.0,,223.0,,41.9604971,-87.7503773
February-2-2022,Condo/Co-op,Chicago,IL,60610.0,500000.0,3.0,2.0,,,2006.0,,,635.0,41.9040428,-87.6376947
November-5-2021,Single Family Residential,Chicago,IL,60637.0,515000.0,4.0,3.5,2100.0,4268.0,2021.0,,245.0,,41.7748567,-87.5923305
July-25-2022,Condo/Co-op,Chicago,IL,60630.0,140000.0,2.0,1.0,1056.0,,1967.0,,133.0,337.0,41.9675563,-87.7402163
September-29-2022,Condo/Co-op,Chicago,IL,60660.0,225000.0,2.0,1.0,1150.0,,1920.0,,196.0,325.0,41.9889282,-87.6719915
May-13-2019,Condo/Co-op,Chicago,IL,60614.0,839000.0,3.0,3.0,2200.0,,1925.0,,381.0,201.0,41.9180657,-87.641887
July-10-2023,Condo/Co-op,Chicago,IL,60614.0,495000.0,2.0,2.0,1400.0,,1998.0,,354.0,669.0,41.9254567,-87.6621903
April-3-2023,Condo/Co-op,Chicago,IL,60647.0,645640.0,3.0,2.0,,,2020.0,,,250.0,41.9137942,-87.6894394
July-7-2022,Condo/Co-op,Chicago,IL,60647.0,275000.0,1.0,1.0,,,1904.0,,,300.0,41.9144578,-87.710698
August-19-2019,Condo/Co-op,Chicago,IL,60659.0,310000.0,2.0,2.0,1462.0,,1995.0,,212.0,466.0,41.9834379,-87.7265894
September-25-2020,Condo/Co-op,Chicago,IL,60603.0,465000.0,2.0,2.0,1336.0,,2005.0,,348.0,659.0,41.8841055,-87.625965
November-2-2022,Condo/Co-op,Chicago,IL,60622.0,625000.0,3.0,2.5,1800.0,,2005.0,,347.0,178.0,41.8986118,-87.6706855
November-8-2021,Townhouse,Chicago,IL,60614.0,760000.0,3.0,2.5,2300.0,,1986.0,,330.0,,41.9123467,-87.6469239
March-4-2022,Condo/Co-op,Chicago,IL,60640.0,159000.0,2.0,1.0,950.0,,1950.0,,167.0,667.0,41.9718526,-87.6512512
September-18-2020,Condo/Co-op,Chicago,IL,60659.0,92000.0,2.0,1.0,1100.0,,,,84.0,279.0,41.9941716,-87.7012055
July-18-2022,Multi-Family (2-4 Unit),Lawndale,IL,60612.0,240000.0,7.0,2.0,,,1894.0,,,,41.8716822,-87.7045412
July-15-2021,Condo/Co-op,Chicago,IL,60614.0,114000.0,1.0,1.0,,,1968.0,,,322.0,41.9313022,-87.6420481
December-6-2019,Vacant Land,Chicago,IL,60639.0,825000.0,,,,11325.0,,,,,41.9308274,-87.7469994
August-19-2022,Condo/Co-op,Chicago,IL,60603.0,245000.0,2.0,1.5,,,2006.0,,,672.0,41.8808597,-87.6283136
July-6-2021,Multi-Family (2-4 Unit),Chicago,IL,60624.0,320000.0,5.0,3.0,,,,,,,41.889137,-87.7200503
June-5-2023,Single Family Residential,Chicago,IL,60646.0,595000.0,2.0,2.5,1752.0,,1952.0,,340.0,,42.0064077,-87.7718858
May-1-2020,Condo/Co-op,Chicago,IL,60611.0,300000.0,1.0,1.0,800.0,,1980.0,,375.0,506.0,41.8951123,-87.6266389
April-30-2021,Condo/Co-op,Chicago,IL,60613.0,324900.0,2.0,1.0,,,1902.0,,,278.0,41.9607532,-87.648652
October-30-2020,Condo/Co-op,Chicago,IL,60641.0,129500.0,2.0,1.0,483.0,,1913.0,,268.0,199.0,41.9582538,-87.7482192
February-15-2019,Single Family Residential,Chicago,IL,60646.0,550100.0,3.0,1.5,1872.0,10641.0,1941.0,,294.0,,42.0060259,-87.7753532
May-23-2022,Condo/Co-op,Chicago,IL,60601.0,1276408.0,2.0,2.0,1250.0,,2021.0,,1021.0,977.0,41.886336,-87.614699
November-9-2021,Single Family Residential,Chicago,IL,60625.0,436500.0,4.0,2.0,2589.0,,1926.0,,169.0,,41.9725128,-87.7199162
December-20-2019,Condo/Co-op,Chicago,IL,60614.0,1488000.0,3.0,3.5,2596.0,,2015.0,,573.0,1169.0,41.9220507,-87.6430384
October-3-2023,Single Family Residential,Chicago,IL,60643.0,265000.0,2.0,1.0,1300.0,,1949.0,,204.0,,41.6884835,-87.6728592
May-23-2022,Condo/Co-op,Chicago,IL,60654.0,697500.0,3.0,2.0,1700.0,,,,410.0,821.0,41.8949775,-87.6420032
January-21-2022,Single Family Residential,Chicago,IL,60636.0,85000.0,3.0,1.5,3750.0,3615.0,1916.0,,23.0,,41.7624503,-87.6597892
October-9-2020,Multi-Family (2-4 Unit),Chicago,IL,60647.0,635000.0,5.0,2.0,2500.0,3125.0,1905.0,,254.0,,41.9299579,-87.7058884
June-1-2020,Condo/Co-op,Chicago,IL,60642.0,520000.0,3.0,3.0,2100.0,,2003.0,,248.0,400.0,41.8912476,-87.6660154
June-19-2019,Single Family Residential,Chicago,IL,60638.0,320000.0,5.0,2.5,1870.0,5658.0,,,171.0,,41.7954202,-87.8001403
January-20-2022,Multi-Family (2-4 Unit),Chicago,IL,60619.0,90000.0,4.0,2.0,,3484.0,1918.0,,,,41.7449711,-87.6066056
October-31-2019,Single Family Residential,Chicago,IL,60619.0,115000.0,2.0,1.0,1384.0,4500.0,1942.0,,83.0,,41.7465341,-87.6225908
December-7-2018,Multi-Family (2-4 Unit),Chicago,IL,60624.0,229000.0,6.0,3.0,,3250.0,1895.0,,,,41.8946304,-87.7141273
March-22-2023,Single Family Residential,Chicago,IL,60614.0,2800000.0,6.0,4.5,,3023.0,2014.0,,,,41.9278977,-87.6479186
May-19-2023,Multi-Family (2-4 Unit),Chicago,IL,60657.0,835000.0,5.0,3.0,,3125.0,1890.0,,,,41.9413174,-87.6641543
October-13-2023,Single Family Residential,Chicago,IL,60632.0,363500.0,5.0,2.5,1900.0,5375.0,1962.0,,191.0,,41.7933327,-87.7364659
September-15-2022,Condo/Co-op,Chicago,IL,60654.0,555000.0,2.0,2.0,,,1920.0,,,671.0,41.895943,-87.6436993
February-28-2022,Multi-Family (2-4 Unit),Chicago,IL,60651.0,69900.0,6.0,2.0,,4356.0,1907.0,,,,41.8994105,-87.7547384
February-27-2019,Condo/Co-op,Chicago,IL,60654.0,330000.0,2.0,1.5,915.0,,,,361.0,632.0,41.895951,-87.642196
March-12-2021,Condo/Co-op,Chicago,IL,60612.0,245000.0,2.0,2.0,1200.0,,2004.0,,204.0,144.0,41.8797236,-87.6834119
May-28-2020,Condo/Co-op,Chicago,IL,60614.0,331795.0,2.0,2.0,,,,,,902.0,41.9180273,-87.6369341
October-6-2023,Condo/Co-op,Chicago,IL,60610.0,275000.0,1.0,1.0,,,1962.0,,,838.0,41.9088719,-87.6320457
February-28-2020,Condo/Co-op,Chicago,IL,60611.0,415000.0,1.0,1.0,1100.0,,1968.0,,377.0,590.0,41.8917026,-87.6126117
September-4-2020,Single Family Residential,Chicago,IL,60628.0,120000.0,3.0,1.0,1068.0,4795.0,1950.0,,112.0,,41.6654107,-87.6338068
October-1-2020,Condo/Co-op,Chicago,IL,60660.0,176910.0,2.0,2.0,,,1969.0,,,890.0,41.9971722,-87.6550508
August-1-2023,Condo/Co-op,Chicago,IL,60615.0,270000.0,3.0,3.0,2200.0,,2008.0,,123.0,468.0,41.8078152,-87.6111416
April-28-2020,Multi-Family (2-4 Unit),Chicago,IL,60647.0,625000.0,6.0,3.0,,4791.0,1908.0,,,,41.9290524,-87.6945362
August-11-2022,Condo/Co-op,Chicago,IL,60657.0,725000.0,2.0,2.5,,,2022.0,,,,41.9353019,-87.6633325
August-9-2021,Townhouse,Chicago,IL,60616.0,350000.0,4.0,2.5,,,,,,,41.8416457,-87.6376619
March-14-2023,Single Family Residential,Chicago,IL,60619.0,105000.0,2.0,1.0,1102.0,3125.0,1929.0,,95.0,,41.7233566,-87.6102662
November-26-2018,Single Family Residential,Chicago,IL,60620.0,135900.0,3.0,1.5,1045.0,4351.0,1953.0,,130.0,,41.7265017,-87.6370497
November-10-2022,Condo/Co-op,Chicago,IL,60657.0,295000.0,2.0,2.0,1350.0,,1976.0,,219.0,1082.0,41.9392168,-87.6401145
April-2-2020,Condo/Co-op,Chicago,IL,60615.0,210000.0,3.0,2.0,,,1898.0,,,889.0,41.8020603,-87.5861276
May-20-2022,Condo/Co-op,Chicago,IL,60657.0,509000.0,2.0,2.0,,,2004.0,,,136.0,41.9463612,-87.6527664
June-11-2021,Condo/Co-op,Chicago,IL,60615.0,225000.0,3.0,2.0,1350.0,,2004.0,,167.0,340.0,41.8089831,-87.608108
October-23-2020,Condo/Co-op,Chicago,IL,60618.0,277950.0,1.0,1.0,935.0,,2004.0,,297.0,213.0,41.9324618,-87.6857765
March-9-2021,Single Family Residential,Chicago,IL,60628.0,157574.0,4.0,2.5,1124.0,4029.0,1899.0,,140.0,,41.6905764,-87.6239827
May-11-2020,Condo/Co-op,Chicago,IL,60613.0,295000.0,2.0,1.0,1500.0,,1934.0,,197.0,454.0,41.9584493,-87.6702829
April-1-2022,Condo/Co-op,Chicago,IL,60642.0,880000.0,3.0,2.5,3100.0,,2020.0,,284.0,280.0,41.8991343,-87.6614152
December-14-2022,Single Family Residential,Chicago,IL,60634.0,275000.0,2.0,1.5,1232.0,,1950.0,,223.0,,41.9463512,-87.8165451
May-5-2019,Condo/Co-op,Chicago,IL,60616.0,535000.0,2.0,2.0,1475.0,,2004.0,,363.0,821.0,41.858522,-87.61992199
November-10-2023,Multi-Family (2-4 Unit),Chicago,IL,60632.0,310000.0,6.0,3.0,,4500.0,1910.0,,,,41.8213086,-87.6880628
July-29-2022,Townhouse,Chicago,IL,60614.0,640000.0,3.0,3.0,,,1996.0,,,272.0,41.931081,-87.6564519
January-15-2021,Multi-Family (5+ Unit),Chicago,IL,60609.0,338500.0,10.0,6.0,,6435.0,1964.0,,,,41.7939932,-87.6817939
March-23-2022,Multi-Family (2-4 Unit),Chicago,IL,60618.0,530000.0,6.0,2.0,,,,,,,41.9340397,-87.6949937
June-1-2021,Condo/Co-op,Chicago,IL,60611.0,630000.0,2.0,2.0,1480.0,,1968.0,,426.0,1100.0,41.8917026,-87.6126117
April-15-2019,Condo/Co-op,Chicago,IL,60656.0,146000.0,2.0,2.0,900.0,,1979.0,,162.0,281.0,41.9736069,-87.8437933
March-23-2022,Condo/Co-op,Chicago,IL,60606.0,535500.0,2.0,2.5,1900.0,,1949.0,,282.0,1268.0,41.8796754,-87.6399477
April-30-2019,Single Family Residential,Chicago,IL,60655.0,200000.0,4.0,1.0,1020.0,3750.0,1931.0,,196.0,,41.7020553,-87.6967905
October-31-2022,Vacant Land,Chicago,IL,60613.0,510000.0,,,,1742.0,,,,,41.9494235,-87.6558406
September-9-2019,Single Family Residential,Chicago,IL,60641.0,233000.0,4.0,2.0,1851.0,3197.0,,,126.0,,41.9521824,-87.7523601
November-26-2019,Condo/Co-op,Chicago,IL,60654.0,430000.0,2.0,2.0,1325.0,,2004.0,,325.0,927.0,41.8930409,-87.6292713
May-13-2021,Condo/Co-op,Chicago,IL,60647.0,369000.0,2.0,2.0,,,1996.0,,,250.0,41.9128694,-87.683312
September-29-2023,Vacant Land,Chicago,IL,60651.0,43000.0,,,,3049.0,,,,,41.8978839,-87.7113626
September-23-2020,Condo/Co-op,Chicago,IL,60660.0,256000.0,2.0,2.0,900.0,,1921.0,,284.0,215.0,41.9942494,-87.6626234
May-1-2019,Single Family Residential,Chicago,IL,60618.0,344000.0,3.0,2.0,1795.0,1650.0,1964.0,,192.0,,41.9344748,-87.7101813
October-2-2020,Condo/Co-op,Chicago,IL,60631.0,113000.0,1.0,1.0,700.0,26092.0,1960.0,,161.0,200.0,41.9881669,-87.809412
August-23-2021,Single Family Residential,Chicago,IL,60643.0,610000.0,5.0,3.0,2600.0,12632.0,1918.0,,235.0,,41.7078379,-87.6736296
October-14-2022,Single Family Residential,Chicago,IL,60707.0,250000.0,2.0,1.5,,4430.0,1951.0,,,,41.9356213,-87.8081727
May-12-2023,Multi-Family (2-4 Unit),Chicago,IL,60630.0,375000.0,3.0,3.0,,3780.0,1920.0,,,,41.9708994,-87.7528567
March-1-2019,Multi-Family (2-4 Unit),Chicago,IL,60616.0,635000.0,9.0,3.0,,3125.0,,,,,41.8405003,-87.6387787
July-29-2022,Townhouse,Chicago,IL,60642.0,825000.0,3.0,2.5,2600.0,,2001.0,,317.0,325.0,41.8975115,-87.6550748
August-11-2020,Townhouse,Chicago,IL,60613.0,137500.0,1.0,1.0,,,,,,368.0,41.9486057,-87.6461403
August-18-2020,Single Family Residential,Chicago,IL,60630.0,235000.0,2.0,1.0,1320.0,3563.0,1928.0,,178.0,,41.9778614,-87.7590063
April-7-2023,Single Family Residential,Chicago,IL,60656.0,472500.0,3.0,2.0,2300.0,5000.0,1944.0,,205.0,,41.9743706,-87.8243489
May-9-2019,Single Family Residential,Chicago,IL,60620.0,190000.0,3.0,2.0,2250.0,4687.0,1937.0,,84.0,,41.739777,-87.668379
April-16-2019,Condo/Co-op,Chicago,IL,60654.0,399000.0,2.0,2.0,1200.0,,2003.0,,333.0,567.0,41.8928358,-87.6415019
June-30-2023,Townhouse,Chicago,IL,60605.0,1157500.0,4.0,3.5,3250.0,1332.0,1987.0,,356.0,265.0,41.8638706,-87.6295482
October-20-2023,Single Family Residential,Chicago,IL,60617.0,45000.0,4.0,2.0,1414.0,,1895.0,,32.0,,41.7448883,-87.5826991
March-12-2021,Condo/Co-op,Chicago,IL,60661.0,465000.0,2.0,2.0,1380.0,,2003.0,,337.0,932.0,41.879941,-87.6421575
August-15-2020,Condo/Co-op,Chicago,IL,60618.0,399900.0,3.0,2.0,1850.0,,2020.0,,216.0,159.0,41.954429,-87.719924
June-29-2023,Single Family Residential,Chicago,IL,60618.0,1721500.0,5.0,4.5,4000.0,3101.0,2019.0,,430.0,,41.9574248,-87.6871001
August-28-2020,Single Family Residential,Chicago,IL,60633.0,136000.0,3.0,1.0,1040.0,3125.0,1962.0,,131.0,,41.665722,-87.5577587
October-7-2022,Single Family Residential,Chicago,IL,60609.0,260000.0,3.0,1.0,,3123.0,1902.0,,,,41.796167,-87.6668337
October-4-2022,Condo/Co-op,Chicago,IL,60614.0,224000.0,1.0,1.0,,,,,,239.0,41.9283621,-87.644322
October-21-2021,Single Family Residential,Chicago,IL,60629.0,205000.0,3.0,2.0,1035.0,3789.0,1951.0,,198.0,,41.7634955,-87.6981892
August-26-2022,Single Family Residential,Chicago,IL,60628.0,144000.0,3.0,2.0,1200.0,4194.0,1918.0,,120.0,,41.7013406,-87.623104
June-15-2020,Condo/Co-op,Chicago,IL,60616.0,310000.0,2.0,1.0,1132.0,,,,274.0,486.0,41.8553079,-87.6210253
March-28-2023,Condo/Co-op,Chicago,IL,60616.0,120000.0,2.0,2.0,,,1978.0,,,766.0,41.8380454,-87.6179277
April-21-2022,Townhouse,Chicago,IL,60608.0,340000.0,2.0,2.0,,,2018.0,,,230.0,41.8594002,-87.6625657
September-27-2021,Single Family Residential,Chicago,IL,60641.0,340000.0,4.0,2.0,,3702.0,1924.0,,,,41.9516166,-87.7605345
July-2-2019,Condo/Co-op,Chicago,IL,60647.0,390000.0,2.0,2.5,,,2012.0,,,150.0,41.9161222,-87.7075436
February-10-2021,Single Family Residential,Chicago,IL,60620.0,215000.0,4.0,2.5,1890.0,3750.0,1945.0,,114.0,,41.722703,-87.6520327
April-14-2021,Condo/Co-op,Chicago,IL,60615.0,226000.0,3.0,2.0,1400.0,,2007.0,,161.0,327.0,41.8069253,-87.6146461
February-28-2023,Multi-Family (2-4 Unit),Chicago,IL,60637.0,365000.0,8.0,5.5,3000.0,,1895.0,,122.0,,41.7736136,-87.5993797
July-15-2021,Condo/Co-op,Chicago,IL,60618.0,415000.0,2.0,2.0,1450.0,,2002.0,,286.0,477.0,41.9565214,-87.6807511
December-6-2019,Condo/Co-op,Chicago,IL,60604.0,450000.0,2.0,2.0,1200.0,,1924.0,,375.0,1119.0,41.8778248,-87.6246019
May-25-2021,Condo/Co-op,Chicago,IL,60606.0,420000.0,2.0,2.0,,,,,,714.0,41.8796754,-87.6399477
August-20-2021,Single Family Residential,Chicago,IL,60647.0,859900.0,4.0,3.5,3103.0,,2021.0,,277.0,,41.915789,-87.7143058
July-2-2021,Multi-Family (2-4 Unit),Chicago,IL,60623.0,80000.0,4.0,2.0,,3049.0,1885.0,,,,41.8641442,-87.727346
February-19-2021,Condo/Co-op,Chicago,IL,60660.0,170000.0,2.0,2.0,1200.0,,1967.0,,142.0,588.0,41.9937849,-87.6572183
January-26-2022,Multi-Family (2-4 Unit),Chicago,IL,60615.0,400000.0,4.0,4.0,,,1897.0,,,,41.80536,-87.6159189
May-20-2021,Condo/Co-op,Chicago,IL,60647.0,375000.0,3.0,3.0,1800.0,,1916.0,,208.0,334.0,41.928387,-87.7212479
April-17-2023,Condo/Co-op,Chicago,IL,60622.0,699900.0,3.0,2.0,1700.0,,2023.0,,412.0,200.0,41.9029911,-87.6887265
August-23-2019,Condo/Co-op,Chicago,IL,60611.0,1250000.0,2.0,2.0,2600.0,,1971.0,,481.0,2161.0,41.8978884,-87.6251938
September-15-2022,Multi-Family (2-4 Unit),Chicago,IL,60630.0,400000.0,5.0,2.0,,,1909.0,,,,41.9778867,-87.7687806
September-2-2020,Single Family Residential,Chicago,IL,60629.0,247000.0,6.0,3.0,2227.0,5000.0,1949.0,,111.0,,41.764073,-87.7070737
March-28-2022,Condo/Co-op,Chicago,IL,60610.0,215000.0,1.0,1.0,,,1969.0,,,453.0,41.906948,-87.6304758
July-30-2021,Condo/Co-op,Chicago,IL,60613.0,267000.0,1.0,1.0,,,1987.0,,,619.0,41.949563,-87.645861
August-18-2021,Vacant Land,Chicago,IL,60624.0,13000.0,,,,2613.0,,,,,41.8713051,-87.7246306
May-20-2022,Single Family Residential,Chicago,IL,60619.0,320000.0,4.0,2.5,2200.0,5384.0,1963.0,,145.0,,41.7425814,-87.6167056
November-16-2018,Multi-Family (2-4 Unit),Chicago,IL,60657.0,1375000.0,11.0,8.5,,3049.0,1891.0,,,,41.9395083,-87.6659679
January-26-2022,Multi-Family (2-4 Unit),Chicago,IL,60628.0,69000.0,6.0,2.0,,,1890.0,,,,41.6905307,-87.6269091
July-13-2021,Single Family Residential,Chicago,IL,60628.0,249000.0,3.0,2.5,2480.0,6229.0,2007.0,,100.0,,41.7039297,-87.6041539
June-3-2022,Condo/Co-op,Chicago,IL,60660.0,417000.0,2.0,2.5,1900.0,,1907.0,,219.0,458.0,41.9834004,-87.656149
March-1-2022,Single Family Residential,Chicago,IL,60610.0,2300000.0,5.0,3.5,6000.0,2600.0,1901.0,,383.0,,41.9082431,-87.6284487
April-30-2021,Condo/Co-op,Chicago,IL,60647.0,500000.0,2.0,2.0,,,,,,351.0,41.9132316,-87.6859295
October-31-2023,Single Family Residential,Chicago,IL,60620.0,205000.0,5.0,2.0,1062.0,3720.0,1953.0,,193.0,,41.7245345,-87.6278736
October-24-2022,Single Family Residential,Chicago,IL,60659.0,460786.0,6.0,3.0,3430.0,,1927.0,,134.0,,41.99114,-87.6948646
June-14-2019,Condo/Co-op,Chicago,IL,60622.0,321000.0,2.0,1.0,,3125.0,2007.0,,,97.0,41.9083739,-87.6728111
September-2-2020,Single Family Residential,Chicago,IL,60641.0,530000.0,5.0,3.0,,4791.0,1912.0,,,,41.9367449,-87.751518
April-23-2021,Condo/Co-op,Chicago,IL,60613.0,369000.0,2.0,2.0,1350.0,,1972.0,,273.0,844.0,41.9576338,-87.647048
September-16-2022,Condo/Co-op,Chicago,IL,60657.0,1150000.0,3.0,3.0,,,1967.0,,,2486.0,41.9406485,-87.6399311
July-13-2021,Townhouse,Chicago,IL,60607.0,1100000.0,4.0,3.5,2750.0,,1998.0,,400.0,350.0,41.881024,-87.658317
September-2-2022,Condo/Co-op,Chicago,IL,60622.0,312500.0,2.0,1.0,,,,,,,41.9045684,-87.6704998
July-31-2023,Condo/Co-op,Chicago,IL,60622.0,442500.0,2.0,2.0,,,2005.0,,,424.0,41.9108089,-87.667889
July-14-2022,Condo/Co-op,Chicago,IL,60605.0,398000.0,2.0,2.0,1200.0,,2002.0,,332.0,679.0,41.8717102,-87.6263215
January-28-2021,Townhouse,Chicago,IL,60610.0,1600000.0,5.0,4.5,5800.0,,1995.0,,276.0,1550.0,41.9003972,-87.6320997
June-1-2021,Single Family Residential,Chicago,IL,60614.0,1050000.0,4.0,3.5,,2117.0,1903.0,,,,41.9315045,-87.6416534
December-31-2020,Parking,Chicago,IL,60613.0,29000.0,,,,80.0,1973.0,,,85.0,41.9543734,-87.6469805
February-6-2020,Townhouse,Chicago,IL,60616.0,860000.0,3.0,2.5,,,2003.0,,,300.0,41.8581737,-87.619561
August-14-2020,Single Family Residential,Chicago,IL,60632.0,227900.0,3.0,2.0,1080.0,3123.0,1961.0,,211.0,,41.7964713,-87.6862853
November-22-2022,Single Family Residential,Chicago,IL,60628.0,250000.0,4.0,2.5,1332.0,4878.0,1944.0,,188.0,,41.7007971,-87.6368463
December-2-2019,Single Family Residential,Chicago,IL,60645.0,505000.0,3.0,2.0,,6973.0,1921.0,,,,42.0103472,-87.6838403
February-1-2021,Multi-Family (2-4 Unit),Chicago,IL,60624.0,170000.0,11.0,6.0,,3920.0,1887.0,,,,41.8817196,-87.7224504
November-1-2021,Townhouse,Chicago,IL,60617.0,60000.0,2.0,1.0,1008.0,,1951.0,,60.0,,41.7150292,-87.5734385
