SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
,Vacant Land,3220 W Ogden Ave,Chicago,IL,60623.0,495000.0,,,,24829.0,,192.0,,,41.8579146,-87.7063464
,Multi-Family (2-4 Unit),6715 S Bishop St,Chicago,IL,60636.0,149000.0,5.0,2.0,,3125.0,,192.0,,,41.7717553,-87.6600868
,Multi-Family (2-4 Unit),1421 E 69th Pl,Chicago,IL,60637.0,239000.0,8.0,4.0,,6098.0,1910.0,192.0,,,41.768553,-87.5901862
,Condo/Co-op,3500 N Lake Shore Dr Unit 6C,Chicago,IL,60657.0,900000.0,3.0,3.0,3500.0,,1927.0,192.0,257.0,4134.0,41.9469685,-87.6428152
,Single Family Residential,10509 S Wood St,Chicago,IL,60643.0,849900.0,5.0,3.5,3424.0,6224.0,2023.0,193.0,248.0,,41.7025758,-87.6665813
,Condo/Co-op,130 N Garland Ct #5201,Chicago,IL,60602.0,1750000.0,3.0,3.5,3310.0,,2005.0,193.0,529.0,3037.0,41.8841055,-87.625965
,Condo/Co-op,633 S Plymouth Ct #903,Chicago,IL,60605.0,159900.0,0.0,1.0,900.0,,1908.0,193.0,178.0,579.0,41.8734576,-87.6284325
,Vacant Land,6 E Cermak Rd,Chicago,IL,60616.0,1350000.0,,,,9800.0,,193.0,,,41.85327,-87.626267
,Condo/Co-op,2920 N Commonwealth Ave Unit 3B,Chicago,IL,60657.0,775000.0,4.0,3.0,2600.0,,1932.0,193.0,298.0,1417.0,41.9351525,-87.6382662
,Multi-Family (5+ Unit),1253 N Rockwell St,Chicago,IL,60622.0,2050000.0,12.0,14.0,,3780.0,1896.0,193.0,,,41.9045336,-87.6916756
,Multi-Family (2-4 Unit),1357 N Rockwell St,Chicago,IL,60622.0,1199000.0,8.0,8.0,,3150.0,1905.0,193.0,,,41.9064309,-87.6917979
,Parking,111 E Chestnut St Unit 1A-10,Chicago,IL,60611.0,49900.0,,,,200.0,1969.0,193.0,,135.0,41.8978884,-87.6251938
,Condo/Co-op,57 E Delaware Pl #4005,Chicago,IL,60611.0,2900000.0,4.0,4.0,4700.0,,2000.0,193.0,617.0,4437.0,41.8989536,-87.6261597
,Condo/Co-op,401 N Wabash Ave Unit 30J,Chicago,IL,60611.0,1975000.0,2.0,2.5,2076.0,,2008.0,193.0,951.0,1642.0,41.8888012,-87.6263094
,Single Family Residential,7329 S Western Ave,Chicago,IL,60636.0,109000.0,2.0,1.0,924.0,6272.0,1920.0,193.0,118.0,,41.7601119,-87.6825173
,Condo/Co-op,175 E Delaware Pl #4811,Chicago,IL,60611.0,499900.0,2.0,2.0,1250.0,,1969.0,193.0,400.0,1103.0,41.8990143,-87.6228548
,Parking,111 E Chestnut St Unit 3B-1,Chicago,IL,60611.0,40000.0,,,,200.0,1969.0,193.0,,85.0,41.8978884,-87.6251938
,Parking,111 E Chestnut St Unit 1A-2,Chicago,IL,60611.0,55000.0,,,,200.0,1969.0,193.0,,161.0,41.8978884,-87.6251938
,Vacant Land,6152 S Saint Lawrence Ave,Chicago,IL,60637.0,99000.0,,,,3630.0,,194.0,,,41.7824467,-87.6111933
,Vacant Land,6121 S King Dr,Chicago,IL,60637.0,110000.0,,,,6225.0,,194.0,,,41.7831093,-87.6153457
,Townhouse,1918 N Cleveland Ave Unit D,Chicago,IL,60614.0,799000.0,4.0,2.0,1600.0,,1976.0,194.0,499.0,,41.9170331,-87.6415407
,Condo/Co-op,73 E Elm St Unit 7B,Chicago,IL,60611.0,529000.0,2.0,2.0,,,1928.0,194.0,,2112.0,41.9029066,-87.626004
,Condo/Co-op,401 N Wabash Ave #2042,Chicago,IL,60611.0,650000.0,1.0,2.0,1223.0,,2008.0,194.0,531.0,3227.0,41.8888012,-87.6263094
,Multi-Family (2-4 Unit),6520 W Gunnison St,Harwood Heights,IL,60706.0,889900.0,9.0,4.5,,6969.0,1985.0,194.0,,,41.9686469,-87.7914157
,Single Family Residential,7931 S East End Ave,Chicago,IL,60617.0,229999.0,3.0,1.0,880.0,3123.0,1900.0,194.0,261.0,,41.7506261,-87.5826239
,Condo/Co-op,232 E Walton Pl Unit 3E,Chicago,IL,60611.0,1095000.0,4.0,3.5,3800.0,,1923.0,194.0,288.0,3449.0,41.9002369,-87.6206819
,Condo/Co-op,401 N Wabash Ave Unit 83F,Chicago,IL,60611.0,2100000.0,2.0,2.5,1952.0,,2008.0,194.0,1076.0,2619.0,41.8888012,-87.6263094
,Multi-Family (2-4 Unit),706 N Noble St,Chicago,IL,60642.0,825000.0,7.0,5.0,,2613.0,1885.0,194.0,,,41.8946053,-87.6626548
,Single Family Residential,52 E Cedar St,Chicago,IL,60611.0,2395000.0,5.0,6.0,4916.0,2540.0,1907.0,195.0,487.0,,41.9026584,-87.6262927
,Vacant Land,3220 S Morgan St,Chicago,IL,60616.0,140000.0,,,,2613.0,,195.0,,,41.83552,-87.65141
,Vacant Land,2119 W 70th St,Chicago,IL,60609.0,6900.0,,,,3125.0,,195.0,,,41.766336,-87.6768249
,Condo/Co-op,1160 S Michigan Ave #3001,Chicago,IL,60605.0,595000.0,2.0,2.5,1571.0,,2007.0,195.0,379.0,921.0,41.8677548,-87.6246153
,Condo/Co-op,6033 N Sheridan Rd Unit 9C,Chicago,IL,60660.0,295000.0,2.0,2.0,1519.0,,1971.0,195.0,194.0,1160.0,41.9920625,-87.6547759
,Single Family Residential,6615 S Marshfield Ave,Chicago,IL,60636.0,240000.0,4.0,2.0,930.0,3125.0,1910.0,196.0,258.0,,41.7734877,-87.6650818
,Vacant Land,6301 S Harlem Ave,Chicago,IL,60638.0,699000.0,,,,,,196.0,,,41.7770024,-87.8005157
,Vacant Land,5605 S Peoria St,Chicago,IL,60621.0,22000.0,,,,4375.0,,196.0,,,41.7921345,-87.6471848
,Condo/Co-op,257 E Delaware Pl Unit 10AB,Chicago,IL,60611.0,2500000.0,4.0,4.5,4000.0,,1917.0,196.0,625.0,2800.0,41.898976,-87.6196792
,Condo/Co-op,1346 W Sunnyside Ave Unit 1B,Chicago,IL,60640.0,774900.0,3.0,2.5,,,2022.0,196.0,,234.0,41.9636384,-87.6641714
,Single Family Residential,6832 S Wolcott Ave,Chicago,IL,60636.0,179900.0,3.0,2.0,1080.0,3375.0,1962.0,196.0,167.0,,41.7692649,-87.6715244
,Multi-Family (2-4 Unit),5247 S Sangamon St,Chicago,IL,60609.0,148500.0,6.0,2.0,,3125.0,1916.0,196.0,,,41.7983064,-87.6486521
,Single Family Residential,57 E Division St,Chicago,IL,60610.0,3750000.0,4.0,4.5,5100.0,1903.0,1882.0,196.0,735.0,,41.903778,-87.626491
,Townhouse,2840 W Harrison St Unit A,Chicago,IL,60612.0,245000.0,3.0,1.5,1480.0,3000.0,2022.0,196.0,166.0,,41.874101,-87.697755
,Townhouse,2840 W Harrison St Unit B,Chicago,IL,60612.0,245000.0,3.0,1.5,1480.0,3000.0,2022.0,196.0,166.0,,41.874101,-87.697755
,Multi-Family (2-4 Unit),139 E 107th St,Chicago,IL,60628.0,259000.0,6.0,4.0,,,1895.0,197.0,,,41.6997716,-87.6193359
,Single Family Residential,6750 S Loomis Blvd,Chicago,IL,60636.0,125000.0,3.0,2.0,680.0,3125.0,1890.0,197.0,184.0,,41.7708026,-87.6593073
,Condo/Co-op,401 N Wabash Ave Unit 78C,Chicago,IL,60611.0,465000.0,0.0,1.0,713.0,,2008.0,197.0,652.0,749.0,41.8888012,-87.6263094
,Vacant Land,5816 S Wabash Ave,Chicago,IL,60637.0,109900.0,,,,3920.0,,197.0,,,41.7886037,-87.6243836
,Single Family Residential,4926 W Medill Ave,Chicago,IL,60639.0,293000.0,3.0,2.5,1248.0,2949.0,1896.0,197.0,235.0,,41.9236195,-87.7498259
,Condo/Co-op,910 S Michigan Ave #1108,Chicago,IL,60605.0,262000.0,1.0,1.0,875.0,,1911.0,198.0,299.0,448.0,41.8701636,-87.6248468
,Single Family Residential,10413 S Forest Ave,Chicago,IL,60628.0,110000.0,2.0,1.0,960.0,,1947.0,198.0,115.0,,41.7049998,-87.6159201
,Condo/Co-op,211 E Ohio St #2610,Chicago,IL,60611.0,625000.0,3.0,3.0,1700.0,,1984.0,198.0,368.0,1422.0,41.8923975,-87.6216907
,Condo/Co-op,401 N Wabash Ave Unit 46C,Chicago,IL,60611.0,535000.0,1.0,1.5,1071.0,,2008.0,198.0,500.0,931.0,41.8888012,-87.6263094
,Condo/Co-op,1617 W North Shore Ave Unit G,Chicago,IL,60626.0,169900.0,2.0,2.0,1400.0,,1916.0,198.0,121.0,337.0,42.0032687,-87.6713732
,Condo/Co-op,758 N Larrabee St #705,Chicago,IL,60654.0,370000.0,2.0,2.0,,,1930.0,199.0,,850.0,41.895943,-87.6436993
,Single Family Residential,7634 S May St,Chicago,IL,60620.0,165000.0,5.0,2.0,2304.0,,,200.0,72.0,,41.754938,-87.6529481
,Single Family Residential,48 E Cedar St,Chicago,IL,60611.0,3500000.0,5.0,6.0,6000.0,2646.0,1898.0,200.0,583.0,,41.9026836,-87.6264668
,Condo/Co-op,1040 N Lake Shore Dr Unit 34B,Chicago,IL,60611.0,1499900.0,2.0,2.5,2300.0,,1964.0,200.0,652.0,2109.0,41.9020249,-87.6246949
,Vacant Land,3516 S Prairie Ave,Chicago,IL,60653.0,225000.0,,,,6098.0,,200.0,,,41.8304959,-87.6208879
,Condo/Co-op,1101 W Lake St Unit 5E,Chicago,IL,60607.0,1599000.0,4.0,3.0,3651.0,,1895.0,200.0,438.0,881.0,41.885315,-87.6547991
,Multi-Family (2-4 Unit),3141 N Central Park Ave,Chicago,IL,60618.0,739000.0,7.0,4.0,,3049.0,1908.0,201.0,,,41.9386238,-87.7170885
,Multi-Family (2-4 Unit),237 W 114th St,Chicago,IL,60628.0,285000.0,7.0,2.0,,4356.0,1924.0,201.0,,,41.6868477,-87.6293182
,Single Family Residential,559 W Arlington Pl,Chicago,IL,60614.0,3700000.0,6.0,6.5,6860.0,4375.0,2008.0,201.0,539.0,,41.9264955,-87.6434985
,Condo/Co-op,60 W Erie St #701,Chicago,IL,60654.0,420000.0,1.0,1.5,1150.0,,2002.0,201.0,365.0,1047.0,41.894311,-87.63047
,Condo/Co-op,1430 N Astor St Unit 18A,Chicago,IL,60610.0,485000.0,2.0,2.0,1550.0,,1974.0,201.0,313.0,1727.0,41.9085806,-87.6279494
,Single Family Residential,1902 N Fremont St,Chicago,IL,60614.0,4095000.0,6.0,6.0,5300.0,3123.0,2023.0,202.0,773.0,,41.9161494,-87.6511958
,Multi-Family (5+ Unit),1418 W Blackhawk St,Chicago,IL,60622.0,1599000.0,10.0,11.0,,3125.0,1876.0,202.0,,,41.9072172,-87.6635266
,Multi-Family (2-4 Unit),4644 N Drake Ave,Chicago,IL,60625.0,1200000.0,9.0,3.0,,4000.0,1920.0,202.0,,,41.9660797,-87.7173194
,Multi-Family (5+ Unit),3729 N Kenmore Ave,Chicago,IL,60613.0,1699000.0,10.0,6.0,,4500.0,1925.0,202.0,,,41.9499302,-87.6553578
,Condo/Co-op,318 S Michigan Ave #600,Chicago,IL,60604.0,1299000.0,3.0,3.5,2650.0,,1885.0,202.0,490.0,1600.0,41.877748,-87.6246175
,Vacant Land,7019 S Throop St,Chicago,IL,60636.0,24900.0,,,,3049.0,,202.0,,,41.7662416,-87.6562937
,Vacant Land,7405 S Saint Lawrence Ave,Chicago,IL,60619.0,36900.0,,,,,,202.0,,,41.7600307,-87.6099513
,Vacant Land,7411 S Saint Lawrence Ave,Chicago,IL,60619.0,36900.0,,,,,,202.0,,,41.75993,-87.609945
,Single Family Residential,10622 S Eggleston Ave,Chicago,IL,60628.0,135000.0,4.0,1.5,1250.0,,1975.0,202.0,108.0,,41.7008374,-87.6344964
,Single Family Residential,11926 S Princeton Ave,Chicago,IL,60628.0,140000.0,3.0,1.0,960.0,,1923.0,202.0,146.0,,41.6770786,-87.6301486
,Multi-Family (2-4 Unit),1928 N Lincoln Ave,Chicago,IL,60614.0,1285000.0,6.0,3.5,,2500.0,1875.0,202.0,,,41.9171497,-87.6374715
,Single Family Residential,8331 S Paxton Ave,Chicago,IL,60617.0,237500.0,4.0,2.5,1900.0,3125.0,1926.0,202.0,125.0,,41.7434327,-87.5707711
,Single Family Residential,77 E Cedar St,Chicago,IL,60611.0,4999999.0,4.0,5.0,6000.0,1704.0,1890.0,202.0,833.0,,41.9022139,-87.6254058
,Condo/Co-op,840 N Lake Shore Dr #1501,Chicago,IL,60611.0,3950000.0,4.0,3.5,4308.0,,2004.0,203.0,917.0,4780.0,41.8979713,-87.6180674
,Condo/Co-op,159 E Walton Pl Unit 22A,Chicago,IL,60611.0,7500000.0,3.0,4.0,5500.0,,1928.0,203.0,1364.0,8473.0,41.8997872,-87.6234987
,Single Family Residential,3607 W Marquette Rd,Chicago,IL,60629.0,439900.0,5.0,3.0,3328.0,3123.0,2022.0,203.0,132.0,,41.7712574,-87.7133939
,Multi-Family (2-4 Unit),2737 N Kenmore Ave,Chicago,IL,60614.0,1995000.0,11.0,7.0,,3500.0,,203.0,,,41.9310776,-87.6549662
,Multi-Family (2-4 Unit),5714 N Hermitage Ave,Chicago,IL,60660.0,1225000.0,9.0,5.0,,5662.0,1991.0,203.0,,,41.9855579,-87.6733988
,Vacant Land,5953 S State St,Chicago,IL,60621.0,165000.0,,,,15245.0,,203.0,,,41.7857709,-87.624996
,Condo/Co-op,190 E Walton Pl #603,Chicago,IL,60611.0,1199900.0,3.0,2.5,3000.0,,1995.0,203.0,400.0,1647.0,41.900308,-87.622236
,Single Family Residential,4840 S Calumet Ave,Chicago,IL,60615.0,479900.0,3.0,2.5,1500.0,2822.0,2023.0,204.0,320.0,,41.8062422,-87.6183848
,Townhouse,1437 S Prairie Ave Unit C,Chicago,IL,60605.0,1250000.0,4.0,3.5,3820.0,,2000.0,205.0,327.0,706.0,41.8632878,-87.6206565
,Multi-Family (2-4 Unit),520 N May St,Chicago,IL,60642.0,2200000.0,8.0,4.0,,2842.0,,205.0,,,41.8918346,-87.6560514
,Single Family Residential,10206 S Bensley Ave,Chicago,IL,60617.0,254900.0,4.0,2.5,819.0,3497.0,1926.0,206.0,311.0,,41.7096671,-87.5635959
,Parking,111 E Chestnut St Unit 3A-37,Chicago,IL,60611.0,30000.0,,,,48.0,1972.0,206.0,,90.0,41.8978884,-87.6251938
,Condo/Co-op,152 W Huron St #300,Chicago,IL,60654.0,1650000.0,3.0,3.5,4300.0,,1910.0,206.0,384.0,2175.0,41.8950116,-87.6332987
,Vacant Land,1104 S Richmond St,Chicago,IL,60612.0,85000.0,,,,,,206.0,,,41.8680563,-87.6999425
,Vacant Land,1457 W 47th St,Chicago,IL,60609.0,69000.0,,,,2613.0,,206.0,,,41.808453,-87.6623572
,Single Family Residential,7224 S Union Ave,Chicago,IL,60621.0,79000.0,3.0,4.0,1792.0,3125.0,1900.0,207.0,44.0,,41.7626282,-87.6418298
,Multi-Family (2-4 Unit),11944 S Prairie Ave,Chicago,IL,60628.0,195500.0,8.0,3.0,,,1905.0,207.0,,,41.6767811,-87.6168941
,Multi-Family (2-4 Unit),1939 N Karlov Ave,Chicago,IL,60639.0,215000.0,5.0,2.5,,3049.0,1900.0,207.0,,,41.916464,-87.7287089
,Multi-Family (2-4 Unit),6633 S Saint Lawrence Ave,Chicago,IL,60637.0,299000.0,5.0,2.0,,,1914.0,207.0,,,41.7738781,-87.6103834
,Vacant Land,1001 S Campbell Ave,Chicago,IL,60612.0,110000.0,,,,,,207.0,,,41.8690988,-87.6883766
,Multi-Family (2-4 Unit),867 N Marshfield Ave,Chicago,IL,60622.0,775000.0,5.0,2.0,,3250.0,,207.0,,,41.8979745,-87.6683039
,Condo/Co-op,6922 S Jeffery Blvd Unit 7N,Chicago,IL,60649.0,194000.0,3.0,2.5,3000.0,,1927.0,208.0,65.0,710.0,41.7691191,-87.5767314
,Condo/Co-op,2430 N Lakeview Ave Unit 5-6S,Chicago,IL,60614.0,2650000.0,5.0,5.5,5600.0,,1927.0,208.0,473.0,11893.0,41.9264053,-87.6394718
,Condo/Co-op,55 E Erie St #3304,Chicago,IL,60611.0,895000.0,3.0,2.0,1762.0,,2004.0,208.0,508.0,1291.0,41.8943521,-87.6262824
,Condo/Co-op,401 N Wabash Ave Unit 34C,Chicago,IL,60611.0,800000.0,2.0,2.5,1562.0,,2008.0,208.0,512.0,1183.0,41.8888012,-87.6263094
,Condo/Co-op,1120 N Lake Shore Dr Unit 17AB,Chicago,IL,60611.0,988000.0,4.0,3.0,,,1924.0,208.0,,7155.0,41.9030623,-87.6250979
,Condo/Co-op,100 E Walton St Unit 36CD,Chicago,IL,60611.0,450000.0,2.0,2.0,1575.0,,1971.0,208.0,286.0,1838.0,41.9002501,-87.6250781
,Single Family Residential,9146 S Greenwood Ave,Chicago,IL,60619.0,145000.0,4.0,2.0,1200.0,3101.0,,209.0,121.0,,41.7280966,-87.597595
,Multi-Family (2-4 Unit),2835 W 38th Pl,Chicago,IL,60632.0,415000.0,9.0,3.0,,2613.0,1885.0,209.0,,,41.8234922,-87.6959315
,Condo/Co-op,159 E Walton Pl Unit 28A,Chicago,IL,60611.0,6000000.0,3.0,2.5,5400.0,,1929.0,209.0,1111.0,6308.0,41.8997872,-87.6234987
,Multi-Family (2-4 Unit),1810 W Touhy Ave,Chicago,IL,60626.0,749000.0,6.0,4.5,,3125.0,1899.0,209.0,,,42.012901,-87.6762246
,Parking,401 N Wabash Ave Unit P169,Chicago,IL,60611.0,60000.0,,,,68.0,2009.0,209.0,,99.0,41.8888012,-87.6263094
,Multi-Family (2-4 Unit),7652 S Dante Ave,Chicago,IL,60619.0,94900.0,4.0,2.0,,2178.0,1891.0,209.0,,,41.7553762,-87.5897678
,Condo/Co-op,21 N May St #602,Chicago,IL,60607.0,2699000.0,3.0,3.5,3557.0,,2023.0,209.0,759.0,761.0,41.8819391,-87.6552057
,Vacant Land,7241 S Marshfield Ave,Chicago,IL,60636.0,9000.0,,,,3049.0,,210.0,,,41.7617981,-87.6646429
,Condo/Co-op,118 E Erie St Unit 31F,Chicago,IL,60611.0,1400000.0,2.0,2.5,1937.0,,2012.0,210.0,723.0,2941.0,41.894296,-87.6246389
,Condo/Co-op,405 N Wabash Ave #3612,Chicago,IL,60611.0,260000.0,1.0,1.0,,,1977.0,210.0,,564.0,41.8897222,-87.6257722
,Condo/Co-op,4156 W Cullom Ave,Chicago,IL,60641.0,735000.0,4.0,3.5,,,2023.0,210.0,,251.0,41.959456,-87.7316431
,Condo/Co-op,2137 N Lakewood Ave Unit 4S,Chicago,IL,60614.0,850000.0,3.0,2.5,1900.0,,1881.0,210.0,447.0,464.0,41.9210095,-87.660407
,Townhouse,2836 W Harrison St Unit B,Chicago,IL,60612.0,245000.0,3.0,1.5,1480.0,3000.0,2022.0,210.0,166.0,,41.874103,-87.6975719
,Townhouse,2836 W Harrison St Unit A,Chicago,IL,60612.0,245000.0,3.0,1.5,1480.0,3000.0,2022.0,210.0,166.0,,41.874103,-87.6975719
,Condo/Co-op,300 N State St #2404,Chicago,IL,60654.0,219999.0,0.0,1.0,,,1962.0,210.0,,390.0,41.8881116,-87.628363
,Condo/Co-op,225 N Columbus Dr #6005,Chicago,IL,60601.0,1499000.0,3.0,3.0,2000.0,,2009.0,210.0,750.0,2118.0,41.8864623,-87.6201026
,Vacant Land,7639 S Racine Ave,Chicago,IL,60620.0,165000.0,,,,,,211.0,,,41.7547951,-87.6536449
,Multi-Family (2-4 Unit),1227 S 51st Ave,Cicero,IL,60804.0,174900.0,5.0,3.0,,3125.0,1912.0,211.0,,,41.8647811,-87.7518256
,Condo/Co-op,25 E Superior St #603,Chicago,IL,60611.0,589000.0,2.0,2.0,1265.0,,2002.0,212.0,466.0,778.0,41.8954074,-87.6272288
,Vacant Land,1420 W Division St,Chicago,IL,60642.0,369900.0,,,,2178.0,,212.0,,,41.9039507,-87.664775
,Single Family Residential,11118 S Avenue C,Chicago,IL,60617.0,219900.0,4.0,1.0,919.0,4312.0,1947.0,213.0,239.0,,41.691507,-87.6523248
,Single Family Residential,3306 W Pierce Ave,Chicago,IL,60651.0,600000.0,2.0,1.5,1825.0,5309.0,1954.0,213.0,329.0,,41.9093521,-87.7098581
,Condo/Co-op,5100 N Marine Dr Unit 7L,Chicago,IL,60640.0,239000.0,2.0,1.5,1200.0,,1970.0,213.0,199.0,608.0,41.9756204,-87.6522943
,Single Family Residential,7046 W 63rd Pl,Chicago,IL,60638.0,325000.0,3.0,1.5,1080.0,3750.0,1963.0,213.0,301.0,,41.7767967,-87.7977947
,Vacant Land,2852 W Warren Blvd,Chicago,IL,60612.0,65000.0,,,,2500.0,,213.0,,,41.8821418,-87.6982662
,Multi-Family (2-4 Unit),8135 S Coles Ave,Chicago,IL,60617.0,150000.0,4.0,2.0,,3049.0,1911.0,214.0,,,41.7473128,-87.5489047
,Condo/Co-op,225 N Columbus Dr #7101,Chicago,IL,60601.0,1185000.0,3.0,2.5,1756.0,,2009.0,214.0,675.0,1352.0,41.8864623,-87.6201026
,Multi-Family (2-4 Unit),5029 S Racine Ave,Chicago,IL,60609.0,176000.0,8.0,3.0,,,1898.0,214.0,,,41.8023835,-87.6548665
,Single Family Residential,2842 N Linder Ave,Chicago,IL,60641.0,424900.0,4.0,3.0,2200.0,3781.0,1926.0,214.0,193.0,,41.9325743,-87.7640954
,Condo/Co-op,10 E Delaware Pl Unit 31E,Chicago,IL,60611.0,1345000.0,3.0,3.5,2250.0,,2010.0,214.0,598.0,2481.0,41.8993009,-87.6279319
,Single Family Residential,8756 S Colfax Ave,Chicago,IL,60617.0,120000.0,4.0,2.0,1271.0,6625.0,1890.0,214.0,94.0,,41.7355784,-87.5614273
,Single Family Residential,8137 S Bennett Ave,Chicago,IL,60617.0,155000.0,3.0,2.0,1800.0,3750.0,1918.0,214.0,86.0,,41.7468665,-87.5781082
,Vacant Land,3327 W Monroe St,Chicago,IL,60624.0,60000.0,,,,4356.0,,214.0,,,41.8793293,-87.709437
,Vacant Land,8503 S Givins Ct,Chicago,IL,60620.0,19900.0,,,,3049.0,,215.0,,,41.7397132,-87.6430135
,Condo/Co-op,190 E Walton Pl #703,Chicago,IL,60611.0,2300000.0,4.0,3.5,4200.0,,1997.0,215.0,548.0,2486.0,41.900308,-87.622236
,Vacant Land,3229 N Nagle Ave,Chicago,IL,60634.0,169000.0,,,,3125.0,,215.0,,,41.939236,-87.786964
,Condo/Co-op,501 N Clinton St #1902,Chicago,IL,60610.0,545000.0,2.0,2.0,1500.0,,2000.0,215.0,363.0,1218.0,41.8909895,-87.6422702
,Condo/Co-op,33 W Ontario St Unit 35B,Chicago,IL,60654.0,699900.0,3.0,2.5,1900.0,,2003.0,215.0,368.0,1543.0,41.8930409,-87.6292713
,Single Family Residential,1471 W 72nd Pl,Chicago,IL,60636.0,224900.0,5.0,2.0,2154.0,3125.0,1916.0,215.0,104.0,,41.7620017,-87.6616194
,Vacant Land,1616 S Ridgeway Ave,Chicago,IL,60623.0,17500.0,,,,2928.0,,216.0,,,41.858402,-87.719218
,Condo/Co-op,132 E Delaware Pl #5603,Chicago,IL,60611.0,1099000.0,2.0,2.0,1735.0,,1989.0,216.0,633.0,1446.0,41.8994922,-87.6251109
,Condo/Co-op,229 E Lake Shore Dr Unit 4E,Chicago,IL,60611.0,1495000.0,4.0,4.0,3500.0,,1920.0,216.0,427.0,6864.0,41.9006181,-87.6205294
,Multi-Family (2-4 Unit),2751 W Haddon Ave,Chicago,IL,60622.0,999900.0,11.0,5.0,,3000.0,1903.0,216.0,,,41.9017956,-87.6964182
,Condo/Co-op,1448 N Lake Shore Dr Unit 3C,Chicago,IL,60610.0,559000.0,3.0,2.5,2520.0,,1927.0,216.0,222.0,4414.0,41.9092734,-87.626852
,Condo/Co-op,225 N Columbus Dr #7708,Chicago,IL,60601.0,799000.0,2.0,2.5,1547.0,,2009.0,216.0,516.0,1345.0,41.8864623,-87.6201026
,Condo/Co-op,1701 W Webster Ave #210,Chicago,IL,60614.0,1063000.0,3.0,3.0,2110.0,,2020.0,216.0,504.0,574.0,41.9214165,-87.6711834
,Condo/Co-op,401 E Ontario St #2509,Chicago,IL,60611.0,415000.0,2.0,2.0,1200.0,,1989.0,216.0,346.0,1200.0,41.893211,-87.616401
,Condo/Co-op,720 W Randolph St #908,Chicago,IL,60661.0,485000.0,2.0,2.0,,,2003.0,217.0,,552.0,41.8849545,-87.6466652
,Vacant Land,5419 S Bishop St,Chicago,IL,60609.0,10500.0,,,,3125.0,,217.0,,,41.795307,-87.660638
,Vacant Land,7547 S Ridgeland Ave,Chicago,IL,60649.0,14500.0,,,,5227.0,,217.0,,,41.7573539,-87.5819604
,Single Family Residential,1515 N North Park Ave,Chicago,IL,60610.0,5200000.0,7.0,5.5,8400.0,2522.0,,217.0,619.0,,41.909843,-87.6363007
,Multi-Family (2-4 Unit),3322-26-28 S Parnell Ave,Chicago,IL,60616.0,1199000.0,6.0,2.0,,3125.0,1890.0,217.0,,,41.833765,-87.6404279
,Vacant Land,7824 S Kimbark Ave,Chicago,IL,60619.0,14500.0,,,,3049.0,,217.0,,,41.75246,-87.593436
,Condo/Co-op,4263 W 76th St #105,Chicago,IL,60652.0,79000.0,3.0,2.0,1000.0,,1970.0,217.0,79.0,491.0,41.7539416,-87.7306568
,Single Family Residential,10825 S Parnell Ave,Chicago,IL,60628.0,165500.0,4.0,3.0,1675.0,5183.0,1952.0,217.0,99.0,,41.6972064,-87.6361914
,Vacant Land,4008 W Adams St,Chicago,IL,60624.0,12750.0,,,,3000.0,,217.0,,,41.8782622,-87.7259987
,Condo/Co-op,2430 N Lakeview Ave Unit 5-6N,Chicago,IL,60614.0,2200000.0,5.0,5.5,5600.0,,1927.0,217.0,393.0,11904.0,41.9264053,-87.6394718
,Parking,60 E Monroe St Unit P4-06,Chicago,IL,60603.0,9000.0,,,,72.0,,217.0,,23.0,41.8809978,-87.6256565
,Vacant Land,1721 E 75th St,Chicago,IL,60649.0,149000.0,,,,9147.0,,219.0,,,41.758543,-87.582512
,Single Family Residential,1139 N Latrobe Ave,Chicago,IL,60651.0,349900.0,5.0,3.0,1.0,5079.0,1912.0,219.0,349900.0,,41.9015585,-87.7568093
,Condo/Co-op,6700 S South Shore Dr Unit 11F,Chicago,IL,60649.0,135000.0,1.0,1.0,,,1698.0,219.0,,475.0,41.7732979,-87.5670874
,Vacant Land,4333 S State St,Chicago,IL,60609.0,129000.0,,,,4186.0,,220.0,,,41.815467,-87.625775
,Vacant Land,4317 S State St,Chicago,IL,60609.0,999000.0,,,,20930.0,,220.0,,,41.81595,-87.625788
,Vacant Land,3821 S State St,Chicago,IL,60609.0,149000.0,,,,3484.0,,220.0,,,41.824878,-87.626011
,Vacant Land,3739 S State St,Chicago,IL,60609.0,999000.0,,,,17859.0,,220.0,,,41.826196,-87.626046
,Single Family Residential,4514 W Parker Ave,Chicago,IL,60639.0,349900.0,5.0,3.0,1728.0,4260.0,1923.0,220.0,202.0,,41.9309131,-87.7399119
,Parking,630 N State St Unit P517,Chicago,IL,60654.0,22900.0,,,,162.0,1999.0,220.0,,56.0,41.8937668,-87.6283072
,Single Family Residential,714 W 72nd St,Chicago,IL,60621.0,35000.0,5.0,2.5,2000.0,3125.0,1920.0,221.0,18.0,,41.7635804,-87.6420864
,Vacant Land,6681 N Northwest Hwy,Chicago,IL,60631.0,925000.0,,,,14400.0,,221.0,,,42.002668,-87.8153789
